"CELL_LINE","COMPOUND_A","COMPOUND_B","MAX_CONC_A","MAX_CONC_B","IC50_A","H_A","Einf_A","IC50_B","H_B","Einf_B","SYNERGY_SCORE","QA","COMBINATION_ID"
"J82","HDAC_4","MTOR_1",3,3,0.561396967,1.2791241,22.97166585,0.976365691,3.4505087,22.2148658,13.80141,1,"HDAC_4.MTOR_1"
"MCF7","HDAC_4","MTOR_1",1,1,0.126192386,2.0731673,7.90517212,0.468057923,2.6225041,52.37836852,7.882463,1,"HDAC_4.MTOR_1"
"MDA-MB-361","HDAC_4","MTOR_1",1,1,0.204523177,1.9550145,38.94058328,0.459732997,2.3765887,27.41185681,3.412205,1,"HDAC_4.MTOR_1"
"SW780","HDAC_4","MTOR_1",3,3,0.442390422,1.6522389,29.63582317,0.551054781,0.601591,10.90336692,-0.2159897,1,"HDAC_4.MTOR_1"
"T-24","HDAC_4","MTOR_1",3,3,0.928479113,2.5090836,9.95158722,1.070534473,10,9.79697751,3.960854,1,"HDAC_4.MTOR_1"
"T47D","HDAC_4","MTOR_1",1,1,0.030787576,10,63.26660335,1,0,100,-13.59834,1,"HDAC_4.MTOR_1"
"TCCSUP","HDAC_4","MTOR_1",1,3,1,0.8059166,0.41436936,0.641751908,1.317538,0,-2.294815,1,"HDAC_4.MTOR_1"
"UACC-812","HDAC_4","MTOR_1",1,1,0.432925175,10,47.78792748,0.344810814,10,78.39948502,-1.391028,1,"HDAC_4.MTOR_1"
"UM-UC-3","HDAC_4","MTOR_1",1,3,1,10,38.20003315,1.067421246,10,23.19749652,-14.37536,1,"HDAC_4.MTOR_1"
"VM-CUB-1","HDAC_4","MTOR_1",1,3,0.327729867,3.3558861,42.77672622,2.415356826,2.0125926,0,-13.09169,1,"HDAC_4.MTOR_1"
"647-V","HSP90","MTOR_1",1,3,0.360509641,3.3745548,47.67901212,0.13354226,4.3085855,4.41939651,-11.78935,1,"HSP90.MTOR_1"
"BFTC-905","HSP90","MTOR_1",3,3,0.30983281,1.792211,26.63703222,0.111897834,2.1297921,0,-2.457074,1,"HSP90.MTOR_1"
"BT-474","HSP90","MTOR_1",1,1,0.574689969,1.5977622,13.29828487,0.051571281,2.4105689,4.94768341,-5.977549,1,"HSP90.MTOR_1"
"CAMA-1","HSP90","MTOR_1",1,1,0.29489858,10,59.09967255,0.15856745,10,18.81832238,11.39658,1,"HSP90.MTOR_1"
"HCC1419","HSP90","MTOR_1",1,1,0.177008063,3.2878703,26.99350966,0.097974137,1.9428696,11.56399842,9.879324,1,"HSP90.MTOR_1"
"HCC1500","HSP90","MTOR_1",1,1,0.092615633,1.223805,7.5120877,0.110539929,2.7882974,0,1.086154,1,"HSP90.MTOR_1"
"HT-1197","HSP90","MTOR_1",3,3,0.30757325,1.7289347,41.18709782,0.106552149,1.6219202,20.79063842,-14.39978,1,"HSP90.MTOR_1"
"HT-1376","HSP90","MTOR_1",3,3,0.731649326,1.1551855,17.71660263,0.08869453,1.901863,15.26668058,-2.066634,1,"HSP90.MTOR_1"
"J82","HSP90","MTOR_1",3,3,0.793818576,1.7756017,24.76958502,0.096775311,1.5596627,12.09093017,9.441182,1,"HSP90.MTOR_1"
"MCF7","HSP90","MTOR_1",1,1,0.163081379,1.1230175,0,0.042365451,3.2845958,10.05751719,3.319146,1,"HSP90.MTOR_1"
"MDA-MB-361","HSP90","MTOR_1",1,1,0.24182864,1.1762884,28.41955172,0.112364468,1.8996764,1.35713363,7.516888,1,"HSP90.MTOR_1"
"SW780","HSP90","MTOR_1",3,0.3,0.557819295,2.4958476,30.97562588,0.253182683,2.3470276,0,-16.66541,1,"HSP90.MTOR_1"
"T-24","HSP90","MTOR_1",3,0.3,0.951888456,2.7679864,14.40670962,0.074941829,4.1341343,6.80069364,-24.45731,1,"HSP90.MTOR_1"
"T47D","HSP90","MTOR_1",1,1,0.033177102,2.8252239,62.23583818,0.082235524,10,25.34976421,-3.537402,1,"HSP90.MTOR_1"
"TCCSUP","HSP90","MTOR_1",1,0.3,0.377108398,1.1245726,30.15107297,0.149375861,2.031355,0,-22.23059,1,"HSP90.MTOR_1"
"UM-UC-3","HSP90","MTOR_1",1,0.3,0.35686825,10,67.29890432,0.152370399,2.6701307,0,-10.12392,1,"HSP90.MTOR_1"
"BT-474","MET_ALK","MTOR_1",1,1,0.640021272,0.7106517,0,1,1.004887,53.08471409,-21.0098,1,"MET_ALK.MTOR_1"
"HCC1500","MET_ALK","MTOR_1",1,1,0.085111329,1.6210312,13.63612207,0.344297542,10,31.49839084,10.92531,1,"MET_ALK.MTOR_1"
"MCF7","MET_ALK","MTOR_1",1,1,0.131377611,1.9760859,7.55233802,0.686242968,2.5576305,0,-1.857809,1,"MET_ALK.MTOR_1"
"MDA-MB-361","MET_ALK","MTOR_1",1,1,0.184534278,1.7977771,41.031882,0.323599884,10,78.69972764,1.520323,1,"MET_ALK.MTOR_1"
"T47D","MET_ALK","MTOR_1",1,1,0.010679345,1.0781997,57.34512543,1,0.5207474,48.37608206,-35.49259,1,"MET_ALK.MTOR_1"
"647-V","MTOR_1","PARP1",3,1,3,0.4523272,78.100174,0.329435146,10,53.49929572,4.285283,1,"MTOR_1.PARP1"
"BFTC-905","MTOR_1","PARP1",3,3,3,0.8377374,22.82174907,0.354143411,1.5839937,18.54838902,17.31607,1,"MTOR_1.PARP1"
"HT-1197","MTOR_1","PARP1",3,3,0.048725542,0.4281816,53.45304963,0.634641238,1.1059192,27.65288923,21.16175,1,"MTOR_1.PARP1"
"HT-1376","MTOR_1","PARP1",3,3,1.164077749,3.2334512,87.8581091,0.48676193,1.8870512,37.80822511,4.687052,1,"MTOR_1.PARP1"
"J82","MTOR_1","PARP1",3,3,3,0.4746685,52.3393051,0.527461334,0.8683344,8.11801525,4.168053,1,"MTOR_1.PARP1"
"SW780","MTOR_1","PARP1",3,3,3,1.36492,87.32522925,0.643035928,2.5406153,32.16342097,9.238938,1,"MTOR_1.PARP1"
"T-24","MTOR_1","PARP1",3,3,2.478424747,2.4429026,0,0.723288854,2.089041,11.31395689,-2.994307,1,"MTOR_1.PARP1"
"TCCSUP","MTOR_1","PARP1",3,1,3,0.9015608,31.72823559,0.289836262,1.9538502,48.42703468,-1.424784,1,"MTOR_1.PARP1"
"UM-UC-3","MTOR_1","PARP1",3,1,3,0.4375104,64.28676278,1,1.753985,44.30888737,-8.643002,1,"MTOR_1.PARP1"
"VM-CUB-1","MTOR_1","PARP1",3,1,0.033876022,2.3109206,94.41043579,0.31712126,10,57.49955725,4.995295,1,"MTOR_1.PARP1"
"BT-474","MTOR_1","Proteasome_2",1,1,0.00913864,2.7268647,3.58073404,0.304048531,10,43.19952449,7.293923,1,"MTOR_1.Proteasome_2"
"CAMA-1","MTOR_1","Proteasome_2",1,1,0.002070722,0.8969807,16.39505267,0.204452906,4.4611208,52.06029398,8.623431,1,"MTOR_1.Proteasome_2"
"HCC1500","MTOR_1","Proteasome_2",1,1,0.007433639,10,0,0.05501476,1.0818151,2.88044844,7.613272,1,"MTOR_1.Proteasome_2"
"MCF7","MTOR_1","Proteasome_2",1,1,1e-04,0.5289107,2.21160869,0.135010371,2.287415,8.345008,-4.872174,1,"MTOR_1.Proteasome_2"
"MDA-MB-175-VII","MTOR_1","Proteasome_2",1,1,0.017424199,3.1498561,7.4650864,0.278793154,4.1519781,30.15347746,9.735636,1,"MTOR_1.Proteasome_2"
"MDA-MB-361","MTOR_1","Proteasome_2",1,1,0.005266335,0.5568029,11.83796404,0.213022723,3.3465405,42.05489645,29.32319,1,"MTOR_1.Proteasome_2"
"T47D","MTOR_1","Proteasome_2",1,1,0.008142274,2.4090811,16.13012154,0.032882397,10,57.26645428,11.85016,1,"MTOR_1.Proteasome_2"
"UACC-812","MTOR_1","Proteasome_2",1,1,0.000335219,9.77662,0,0.462007926,10,54.379795,3.796378,1,"MTOR_1.Proteasome_2"
"BT-474","MTOR_1","TKI_2",1,1,1,0,100,0.308306888,1.3730813,21.60069617,-25.48493,1,"MTOR_1.TKI_2"
"CAMA-1","MTOR_1","TKI_2",1,1,1,0,100,0.575304311,0.757181,2.68305873,-25.11721,1,"MTOR_1.TKI_2"
"HCC1500","MTOR_1","TKI_2",1,1,0.085512628,0.6519111,83.85503914,0.070515806,1.5713927,11.76737568,19.20557,1,"MTOR_1.TKI_2"
"MDA-MB-361","MTOR_1","TKI_2",1,1,1,0,100,0.201448536,1.8187371,38.14891118,-0.3659552,1,"MTOR_1.TKI_2"
"T47D","MTOR_1","TKI_2",1,1,1,10,89.80008243,0.02825841,5.6400803,59.02441591,-29.17339,1,"MTOR_1.TKI_2"
"647-V","MTOR_1","TNF",0.1,1,1,0,100,0.326188399,9.9921208,52.69935274,0.4128071,1,"MTOR_1.TNF"
"BFTC-905","MTOR_1","TNF",0.1,3,0.004361951,1.9091132,39.51644915,0.194099231,1.0145422,18.27240029,85.33672,1,"MTOR_1.TNF"
"HT-1376","MTOR_1","TNF",0.1,3,0.001548613,1.5467875,75.00359357,0.890549743,0.8798504,11.17847809,36.27588,1,"MTOR_1.TNF"
"J82","MTOR_1","TNF",0.1,3,0.018986386,10,79.60522796,0.489263075,0.7619756,7.94770784,14.37667,1,"MTOR_1.TNF"
"SW780","MTOR_1","TNF",0.03,3,0.028627298,10,0,0.785925784,2.8777366,33.17888764,62.39778,1,"MTOR_1.TNF"
"T-24","MTOR_1","TNF",0.03,3,1,0,100,0.847140069,2.3639359,12.19844764,37.33547,1,"MTOR_1.TNF"
"TCCSUP","MTOR_1","TNF",0.03,1,0.03,0.6363409,60.10879962,0.316747396,1.767928,50.10031027,30.35787,1,"MTOR_1.TNF"
"UM-UC-3","MTOR_1","TNF",0.03,1,0.03,0.1687874,20.50403694,1,1.1695582,57.23196444,-6.086837,1,"MTOR_1.TNF"
"VM-CUB-1","MTOR_1","TNF",0.03,1,1,0,100,0.335603597,10,58.89925209,25.7997,1,"MTOR_1.TNF"
"BT-20","AKT","MTOR_3",0.01,3,8.81e-05,0.7505141,50.24503353,0.90695403,1.0197773,18.42093752,23.51465,1,"AKT.MTOR_3"
"EVSA-T","AKT","MTOR_3",0.01,3,0.000239688,0.8590544,29.77108853,0.002570706,2.2342259,0.09170253,-0.9756658,1,"AKT.MTOR_3"
"HCC1187","AKT","MTOR_3",0.01,3,0.000358741,0.9078524,52.06729897,0.372115149,2.4783266,9.51946026,-5.127881,1,"AKT.MTOR_3"
"HCC1395","AKT","MTOR_3",0.01,3,0.003192039,10,83.69978975,0.002034976,0.1,8.01797866,-71.04364,1,"AKT.MTOR_3"
"HCC1569","AKT","MTOR_3",0.01,3,5.22e-05,1.5922996,54.87143286,0.955143768,0.3948519,0,3.858778,1,"AKT.MTOR_3"
"HCC1954","AKT","MTOR_3",0.01,3,3.21e-05,0.6645192,27.24794996,0.129690221,0.4362742,0,43.21818,1,"AKT.MTOR_3"
"HCC70","AKT","MTOR_3",0.01,3,0.004586256,0.5909,0,0.370307398,1.3327635,31.22745313,80.27802,1,"AKT.MTOR_3"
"MDA-MB-157","AKT","MTOR_3",0.01,3,9.65e-05,1.33877,68.03903848,0.772474431,0.2765273,0,33.74005,1,"AKT.MTOR_3"
"MDA-MB-415","AKT","MTOR_3",0.01,3,1e-06,0.1,13.62815439,0.001484787,0.455299,7.7799249,-2.184477,1,"AKT.MTOR_3"
"MDA-MB-436","AKT","MTOR_3",0.3,3,0.0062675,10,93.66133116,3,1.0533425,47.52914664,58.57257,1,"AKT.MTOR_3"
"MDA-MB-453","AKT","MTOR_3",0.01,3,4.33e-05,1.1284538,37.68837997,1.935980215,0.6263824,0,103.7321,1,"AKT.MTOR_3"
"BT-20","AKT_1","PARP1",3,1,0.854073538,2.2581652,76.73949132,0.109719138,2.1239582,72.55767123,23.57585,1,"AKT_1.PARP1"
"BT-474","AKT_1","PARP1",1,1,1,0,100,0.188244853,1.2996457,0,18.48959,1,"AKT_1.PARP1"
"BT-549","AKT_1","PARP1",3,1,3,0.9230736,31.0611082,0.195745542,1.526767,47.61849585,7.766498,1,"AKT_1.PARP1"
"CAL-120","AKT_1","PARP1",3,1,0.784124515,0.9091529,49.24091494,1,0,100,16.75642,1,"AKT_1.PARP1"
"CAL-148","AKT_1","PARP1",3,1,1.312055832,0.7503979,58.40690093,0.352253266,1.0263435,0,35.97111,1,"AKT_1.PARP1"
"CAL-51","AKT_1","PARP1",3,1,2.503065944,0.9020801,0,0.456405014,1.4059474,75.43393419,12.95295,1,"AKT_1.PARP1"
"CAMA-1","AKT_1","PARP1",1,1,1,0.1413492,77.44117763,0.617494097,0.5069827,0,-13.21466,1,"AKT_1.PARP1"
"DU-4475","AKT_1","PARP1",3,1,1.77518449,0.5578125,0,0.268085938,2.9662395,13.37944134,62.39039,1,"AKT_1.PARP1"
"HCC1143","AKT_1","PARP1",3,1,3,0.4036385,33.55598418,0.114128984,0.8181752,66.08909919,0.2818878,1,"AKT_1.PARP1"
"HCC1187","AKT_1","PARP1",3,1,0.890879342,1.602667,60.12595567,0.136667676,1.054122,41.87124655,41.06168,1,"AKT_1.PARP1"
"HCC1395","AKT_1","PARP1",3,1,0.17222705,0.3968794,0.41114353,1,0.6990901,7.84082572,16.30714,1,"AKT_1.PARP1"
"HCC1428","AKT_1","PARP1",3,1,1.022273774,10,53.49898797,1,0,100,-7.735947,1,"AKT_1.PARP1"
"HCC1500","AKT_1","PARP1",1,1,1,0.4433659,20.40762656,1,1.1656473,71.34406482,15.61391,1,"AKT_1.PARP1"
"HCC1806","AKT_1","PARP1",3,1,2.235253916,1.5708901,0,0.319767804,3.1158258,31.59724152,73.88246,1,"AKT_1.PARP1"
"HCC1937","AKT_1","PARP1",3,1,3,1.2556421,55.60495936,0.478035365,1.1240724,65.32515968,11.42489,1,"AKT_1.PARP1"
"HCC38","AKT_1","PARP1",3,1,3,10,67.20002711,1,0,100,19.6922,1,"AKT_1.PARP1"
"HCC70","AKT_1","PARP1",3,1,0.168574854,10,86.39214545,0.211185932,2.1121805,31.60056131,2.419613,1,"AKT_1.PARP1"
"MCF7","AKT_1","PARP1",1,1,0.619883745,0.9867123,69.49733542,0.102072201,1.5934728,41.0772886,11.61985,1,"AKT_1.PARP1"
"MDA-MB-157","AKT_1","PARP1",3,1,1.644354914,0.873683,0,0.060615076,1.7348278,84.37404052,58.48213,1,"AKT_1.PARP1"
"MDA-MB-231","AKT_1","PARP1",3,1,3,2.8072016,56.02109094,0.140134735,2.5226706,80.91025993,20.36413,1,"AKT_1.PARP1"
"MDA-MB-361","AKT_1","PARP1",1,1,1,0,100,0.11490419,1.6765253,21.23019409,5.658422,1,"AKT_1.PARP1"
"MDA-MB-436","AKT_1","PARP1",3,1,0.081011568,0.3569067,0,0.212662705,1.374125,86.45975557,5.764895,1,"AKT_1.PARP1"
"MDA-MB-453","AKT_1","PARP1",3,1,1.566501796,1.3406425,8.4774123,0.102873978,1.1764102,6.07929585,11.79946,1,"AKT_1.PARP1"
"MDA-MB-468","AKT_1","PARP1",3,1,2.022876235,1.7312309,0,0.309709875,10,71.49969136,20.13396,1,"AKT_1.PARP1"
"MFM-223","AKT_1","PARP1",3,1,3,0.4896387,38.59731561,0.244024661,1.1857754,19.13479566,28.77922,1,"AKT_1.PARP1"
"M14","AKT_1","PARP1",3,1,1.156225906,0.4317799,0,0.334840676,10,89.19979769,-9.179918,1,"AKT_1.PARP1"
"T47D","AKT_1","PARP1",1,1,1,0.3898204,67.9801487,0.024460252,1.6773436,55.74498292,-6.543228,1,"AKT_1.PARP1"
"UACC-812","AKT_1","PARP1",1,1,0.299464399,10,88.89984962,0.277460603,10,94.89931596,2.811189,1,"AKT_1.PARP1"
"BT-474","Azacytidine","PARP1",1,1,0.928650925,0.9407032,74.21257055,0.303017956,10,79.99986948,-5.69783,1,"Azacytidine.PARP1"
"CAMA-1","Azacytidine","PARP1",1,1,1,0,100,1,10,87.60004048,43.71329,1,"Azacytidine.PARP1"
"HCC1419","Azacytidine","PARP1",1,1,1,0,100,1,0,100,-1.802833,1,"Azacytidine.PARP1"
"HCC1500","Azacytidine","PARP1",1,1,1,0.4607278,16.77672994,0.345950962,10,90.19975337,30.68019,1,"Azacytidine.PARP1"
"MCF7","Azacytidine","PARP1",1,1,0.302439694,10,82.69987769,0.171157074,4.5535089,87.3939285,41.98106,1,"Azacytidine.PARP1"
"MDA-MB-361","Azacytidine","PARP1",1,1,0.023233209,10,93.43191999,1,0,100,-11.43552,1,"Azacytidine.PARP1"
"T47D","Azacytidine","PARP1",1,1,0.211566726,2.0952188,88.41879904,1,0,100,37.12158,1,"Azacytidine.PARP1"
"UACC-812","Azacytidine","PARP1",1,1,0.105511411,1.0842799,91.4905602,1,0.6980548,77.80610541,11.06384,1,"Azacytidine.PARP1"
"BT-20","BCL2_BCL2L1","PARP1",3,1,0.966824374,1.9943285,74.75127917,0.324203294,10,81.59975434,1.893937,1,"BCL2_BCL2L1.PARP1"
"BT-549","BCL2_BCL2L1","PARP1",3,1,3,0.584928,25.36367349,0.115455311,0.1,72.7102478,24.72706,1,"BCL2_BCL2L1.PARP1"
"CAL-120","BCL2_BCL2L1","PARP1",3,1,1.608724245,0.3245976,9.66368583,0.226282369,0.6490801,9.89397253,29.50533,1,"BCL2_BCL2L1.PARP1"
"CAL-148","BCL2_BCL2L1","PARP1",3,1,3,0.6753922,37.17609868,0.300611231,10,40.99963792,41.39447,1,"BCL2_BCL2L1.PARP1"
"CAL-51","BCL2_BCL2L1","PARP1",3,1,2.650221794,1.2469044,0,0.27757691,10,94.59963299,10.50375,1,"BCL2_BCL2L1.PARP1"
"CAMA-1","BCL2_BCL2L1","PARP1",3,1,3,0.7385919,19.25962324,1,0.3620332,70.635871,13.96793,1,"BCL2_BCL2L1.PARP1"
"DU-4475","BCL2_BCL2L1","PARP1",3,1,0.86407173,0.6414485,0,0.000100142,8.135083,0.58,0.06641117,1,"BCL2_BCL2L1.PARP1"
"HCC1143","BCL2_BCL2L1","PARP1",3,1,1.489129934,1.488734,72.51761027,0.315145312,10,68.09966954,11.10757,1,"BCL2_BCL2L1.PARP1"
"HCC1187","BCL2_BCL2L1","PARP1",3,1,3,0.9700105,4.06465934,1,0,100,10.80063,1,"BCL2_BCL2L1.PARP1"
"HCC1395","BCL2_BCL2L1","PARP1",3,1,0.196203905,0.3778914,0,0.015084846,10,92.92568789,22.50328,1,"BCL2_BCL2L1.PARP1"
"HCC1428","BCL2_BCL2L1","PARP1",3,1,0.99225981,10,51.09919577,0.168140889,1.0201454,0,14.01192,1,"BCL2_BCL2L1.PARP1"
"HCC1806","BCL2_BCL2L1","PARP1",3,1,1.521800029,0.7146678,0,0.010207942,10,92.19997553,7.039091,1,"BCL2_BCL2L1.PARP1"
"HCC1937","BCL2_BCL2L1","PARP1",3,1,3,0.6123315,51.7042734,1,0.833082,44.86767169,10.85793,1,"BCL2_BCL2L1.PARP1"
"HCC38","BCL2_BCL2L1","PARP1",3,1,3,0.3461804,54.31318149,0.217859445,2.9841183,5.48296429,16.46183,1,"BCL2_BCL2L1.PARP1"
"HCC70","BCL2_BCL2L1","PARP1",3,1,0.36975076,10,90.89993351,1,0,100,-30.75526,1,"BCL2_BCL2L1.PARP1"
"MDA-MB-157","BCL2_BCL2L1","PARP1",3,1,0.933090382,0.6460257,0,0.03461165,1.1497747,82.95934929,20.75608,1,"BCL2_BCL2L1.PARP1"
"MDA-MB-231","BCL2_BCL2L1","PARP1",3,1,3,0.4532833,53.47069494,1,0.940006,11.63301182,14.37251,1,"BCL2_BCL2L1.PARP1"
"MDA-MB-436","BCL2_BCL2L1","PARP1",3,1,0.08522117,0.3158567,0,0.354350795,10,91.19972523,22.97182,1,"BCL2_BCL2L1.PARP1"
"MDA-MB-453","BCL2_BCL2L1","PARP1",3,1,1.3732926,0.7471961,0,1e-04,0.1,84.72264098,11.91285,1,"BCL2_BCL2L1.PARP1"
"MDA-MB-468","BCL2_BCL2L1","PARP1",3,1,1.241398142,1.4611885,0,1,0.6864137,14.68010169,45.04802,1,"BCL2_BCL2L1.PARP1"
"MFM-223","BCL2_BCL2L1","PARP1",3,1,3,0.5577851,53.45594974,0.040594237,10,93.30004398,30.10151,1,"BCL2_BCL2L1.PARP1"
"M14","BCL2_BCL2L1","PARP1",3,1,0.826737624,0.5664603,7.12354006,0.05255393,0.5935943,12.70868029,62.05746,1,"BCL2_BCL2L1.PARP1"
"HCC1419","BRAF_2","PARP1",1,1,1,0,100,1,0,100,9.096806,1,"BRAF_2.PARP1"
"HCC1500","BRAF_2","PARP1",1,1,1,0.6217752,5.81432705,1,0,100,-5.69642,1,"BRAF_2.PARP1"
"MCF7","BRAF_2","PARP1",1,1,1,0.7620583,74.12444154,1,0,100,19.48418,1,"BRAF_2.PARP1"
"T47D","BRAF_2","PARP1",1,1,0.280846268,0.9167876,82.98949684,1,0,100,8.534069,1,"BRAF_2.PARP1"
"UACC-812","BRAF_2","PARP1",1,1,0.114970048,10,92.9498012,0.161005464,10,79.08314906,-32.32191,1,"BRAF_2.PARP1"
"A549","CSNK2A1_2","PARP1",3,0.1,1,0,100,0.015855497,4.2232986,7.96388013,-0.1932339,1,"CSNK2A1_2.PARP1"
"Calu-3","CSNK2A1_2","PARP1",3,0.03,1,0,100,0.03,10,15.00102312,-16.58604,1,"CSNK2A1_2.PARP1"
"Calu-6","CSNK2A1_2","PARP1",3,0.03,1,0,100,0.012168423,1.7674586,2.5956559,2.688716,1,"CSNK2A1_2.PARP1"
"NCI-H1299","CSNK2A1_2","PARP1",3,0.1,3,10,90.40004056,0.025301221,2.59718,11.70134225,-0.1992462,1,"CSNK2A1_2.PARP1"
"NCI-H1437","CSNK2A1_2","PARP1",3,0.1,3,1.1123834,69.36689775,0.008455224,3.0987556,12.93869377,4.367355,1,"CSNK2A1_2.PARP1"
"NCI-H1563","CSNK2A1_2","PARP1",3,0.03,3,0.3426577,31.73848936,0.013086406,0.9509836,0,63.52744,1,"CSNK2A1_2.PARP1"
"NCI-H1703","CSNK2A1_2","PARP1",3,0.1,1,0,100,0.010379126,3.4162126,12.76448664,0.5868556,1,"CSNK2A1_2.PARP1"
"NCI-H1793","CSNK2A1_2","PARP1",3,0.1,0.936671547,1.9506564,90.64621216,0.012291553,2.3860647,7.79914049,16.24603,1,"CSNK2A1_2.PARP1"
"NCI-H1975","CSNK2A1_2","PARP1",3,0.03,3,0.4345478,84.69947245,0.022388808,2.5918003,0,2.677834,1,"CSNK2A1_2.PARP1"
"NCI-H2085","CSNK2A1_2","PARP1",3,0.03,3,0.2028322,53.87650397,0.012306092,0.7087767,0,2.619226,1,"CSNK2A1_2.PARP1"
"NCI-H2170","CSNK2A1_2","PARP1",3,0.03,1.242894292,2.2850753,91.39540318,0.00839549,2.0159815,7.42240055,20.84112,1,"CSNK2A1_2.PARP1"
"NCI-H2228","CSNK2A1_2","PARP1",3,0.1,3,0.472176,42.64237942,0.037848095,1.0173838,0,13.07497,1,"CSNK2A1_2.PARP1"
"NCI-H226","CSNK2A1_2","PARP1",3,0.1,3,0.5480269,16.45352625,0.004627782,1.9822081,0,27.79404,1,"CSNK2A1_2.PARP1"
"NCI-H2291","CSNK2A1_2","PARP1",3,0.01,3,0.2835,56.34266321,0.002812774,1.0357464,0.16451885,7.295653,1,"CSNK2A1_2.PARP1"
"NCI-H23","CSNK2A1_2","PARP1",3,0.1,3,0.6040845,10.28252421,0.006050061,1.2441475,6.18246011,-0.7857025,1,"CSNK2A1_2.PARP1"
"NCI-H3122","CSNK2A1_2","PARP1",3,0.1,0.003713896,0.711731,81.35202152,0.00665293,2.9369625,1.008718,-5.801044,1,"CSNK2A1_2.PARP1"
"NCI-H358","CSNK2A1_2","PARP1",3,0.1,3,0.7615717,69.94227939,0.01003067,3.24728,16.04972177,2.59802,1,"CSNK2A1_2.PARP1"
"NCI-H520","CSNK2A1_2","PARP1",3,0.03,3,0.487163,2.02478018,0.006075818,1.2241309,16.43992723,15.701,1,"CSNK2A1_2.PARP1"
"NCI-H522","CSNK2A1_2","PARP1",3,0.03,2.541458519,0.9441668,29.7354904,0.003182387,10,8.29946396,12.85258,1,"CSNK2A1_2.PARP1"
"NCI-H838","CSNK2A1_2","PARP1",3,0.1,3,0.5133251,70.42804307,0.008482554,2.1443193,4.70863795,8.690091,1,"CSNK2A1_2.PARP1"
"SW900","CSNK2A1_2","PARP1",3,0.01,0.597951728,1.5048186,70.38335543,0.002868585,3.1389251,34.73624076,12.5872,1,"CSNK2A1_2.PARP1"
"BT-474","ESR1_2","PARP1",1,1,0.102084957,10,94.64994775,1,0.135319,25.38640192,10.75756,1,"ESR1_2.PARP1"
"HCC1500","ESR1_2","PARP1",1,1,0.908578284,0.4639739,0,0.008485926,9.5094688,41.19991324,70.10711,1,"ESR1_2.PARP1"
"MCF7","ESR1_2","PARP1",1,1,1,0.739747,63.14603356,1e-04,0.1,49.06415846,17.95838,1,"ESR1_2.PARP1"
"MDA-MB-361","ESR1_2","PARP1",1,1,1,0,100,1e-04,0.1,87.04508776,1.684327,1,"ESR1_2.PARP1"
"T47D","ESR1_2","PARP1",1,1,0.009919823,10,89.42499876,1e-04,0.1,50.85753073,3.619697,1,"ESR1_2.PARP1"
"UACC-812","ESR1_2","PARP1",1,1,1,0,100,1,0,100,1.714091,1,"ESR1_2.PARP1"
"BT-474","HDAC1_HDAC3","PARP1",1,1,1,0,100,0.386943446,10,62.89720743,-15.54828,1,"HDAC1_HDAC3.PARP1"
"HCC1500","HDAC1_HDAC3","PARP1",1,1,0.22690156,1.1878525,43.15358734,0.388038403,3.155744,15.44107909,23.49106,1,"HDAC1_HDAC3.PARP1"
"MCF7","HDAC1_HDAC3","PARP1",1,1,1,2.3159993,55.23501001,0.422784447,1.6311766,20.32679827,10.44569,1,"HDAC1_HDAC3.PARP1"
"MDA-MB-361","HDAC1_HDAC3","PARP1",1,1,1,0,100,0.300163039,10,26.19955678,7.741774,1,"HDAC1_HDAC3.PARP1"
"UACC-812","HDAC1_HDAC3","PARP1",1,1,1e-04,0.1,90.62691425,1,1.1248538,48.19086568,2.56295,1,"HDAC1_HDAC3.PARP1"
"BT-474","MAP2K_RAF","PARP1",1,1,1,10,87.40003545,0.238363577,3.103582,71.37564402,6.832418,1,"MAP2K_RAF.PARP1"
"HCC1419","MAP2K_RAF","PARP1",1,1,1,0,100,0.221759453,0.8466576,64.39285146,14.22347,1,"MAP2K_RAF.PARP1"
"HCC1500","MAP2K_RAF","PARP1",1,1,0.640503058,0.6392644,23.39171441,0.318123118,10,75.09973142,19.23774,1,"MAP2K_RAF.PARP1"
"MCF7","MAP2K_RAF","PARP1",1,1,0.272706422,2.9932311,88.77722156,0.413240003,0.8289562,75.50449246,8.469525,1,"MAP2K_RAF.PARP1"
"MDA-MB-361","MAP2K_RAF","PARP1",1,1,1,0,100,0.186591328,10,92.6809268,-0.562472,1,"MAP2K_RAF.PARP1"
"T47D","MAP2K_RAF","PARP1",1,1,0.046687322,0.6756819,84.05428716,0.024467076,0.7164642,74.95743042,24.16674,1,"MAP2K_RAF.PARP1"
"UACC-812","MAP2K_RAF","PARP1",1,1,1,10,93.40000474,1,10,81.60004011,6.443605,1,"MAP2K_RAF.PARP1"
"BT-474","MET","PARP1",1,1,1,0,100,1,0,100,8.607297,1,"MET.PARP1"
"CAMA-1","MET","PARP1",1,1,0.010623121,9.9993689,89.52507198,1,0,100,26.01439,1,"MET.PARP1"
"HCC1500","MET","PARP1",1,1,0.429672047,0.5418712,6.91312437,1,0.3276533,78.93718019,13.72594,1,"MET.PARP1"
"MCF7","MET","PARP1",1,1,0.355921234,2.0001608,80.3854883,1,0.8054438,88.67997146,5.043026,1,"MET.PARP1"
"MDA-MB-361","MET","PARP1",1,1,1,0,100,1,0,100,-12.69158,1,"MET.PARP1"
